ase_id,chr,strand,out_donor,out_acceptor,in_junction
16@-@68363801^68363559-@68363777^68363559-,16,-,68363801^,68363559-,68363777^68363559-
16@+@84165949^84169859-@84165997^84169859-,16,+,84165949^,84169859-,84165997^84169859-
16@+@84195158^84195296-@84195194^84195296-,16,+,84195158^,84195296-,84195194^84195296-
16@+@31473556^31473835-@31473734^31473835-,16,+,31473556^,31473835-,31473734^31473835-
16@+@31473734^31474152-@31473977^31474152-,16,+,31473734^,31474152-,31473977^31474152-
16@+@31488490^31489123-@31489048^31489123-,16,+,31488490^,31489123-,31489048^31489123-
16@+@30067333^30067450-@30067366^30067450-,16,+,30067333^,30067450-,30067366^30067450-
16@+@30068978^30069306-@30068990^30069306-,16,+,30068978^,30069306-,30068990^30069306-
16@+@30068978^30069499-@30068990^30069306-30069389^30069499-,16,+,30068978^,30069499-,30068990^30069306-30069389^30069499-
16@+@1786655^1787677-@1786955^1787677-,16,+,1786655^,1787677-,1786955^1787677-
16@-@23495694^23494378-@23495689^23494378-,16,-,23495694^,23494378-,23495689^23494378-
16@-@23495714^23494378-@23495694^23494378-,16,-,23495714^,23494378-,23495694^23494378-
16@-@23495694^23494378-@23495689^23494378-,16,-,23495694^,23494378-,23495689^23494378-
16@-@23495714^23494378-@23495689^23494378-,16,-,23495714^,23494378-,23495689^23494378-
16@-@23494303^23493458-@23494299^23493458-,16,-,23494303^,23493458-,23494299^23493458-
16@-@23553044^23552304-@23553007^23552304-,16,-,23553044^,23552304-,23553007^23552304-
16@-@23557205^23552304-@23556890^23552304-,16,-,23557205^,23552304-,23556890^23552304-
16@+@23689676^23689860-@23689772^23689860-,16,+,23689676^,23689860-,23689772^23689860-
16@+@1683592^1685439-@1683620^1685439-,16,+,1683592^,1685439-,1683620^1685439-
16@+@1680498^1685439-@1680587^1685439-,16,+,1680498^,1685439-,1680587^1685439-
16@+@2425049^2425559-@2425086^2425559-,16,+,2425049^,2425559-,2425086^2425559-
16@+@15725119^15732485-@15725498^15726698-15727000^15732485-,16,+,15725119^,15732485-,15725498^15726698-15727000^15732485-
16@+@15725119^15732485-@15727000^15732485-,16,+,15725119^,15732485-,15727000^15732485-
16@+@721941^722309-@722083^722309-,16,+,721941^,722309-,722083^722309-
16@-@739643^737329-@739540^737329-,16,-,739643^,737329-,739540^737329-
16@+@765223^765691-@765303^765527-765617^765691-,16,+,765223^,765691-,765303^765527-765617^765691-
16@+@89529524^89530683-@89529579^89530683-,16,+,89529524^,89530683-,89529579^89530683-
16@+@89530808^89531904-@89530957^89531904-,16,+,89530808^,89531904-,89530957^89531904-
16@+@89530808^89532463-@89532066^89532463-,16,+,89530808^,89532463-,89532066^89532463-
16@+@89540977^89541153-@89541027^89541153-,16,+,89540977^,89541153-,89541027^89541153-
16@+@89541384^89544648-@89542279^89544648-,16,+,89541384^,89544648-,89542279^89544648-
16@+@89541346^89544648-@89542279^89544648-,16,+,89541346^,89544648-,89542279^89544648-
16@+@89541346^89544648-@89541384^89544648-,16,+,89541346^,89544648-,89541384^89544648-
16@+@89541384^89544648-@89542279^89544648-,16,+,89541384^,89544648-,89542279^89544648-
16@+@89541346^89544648-@89542279^89544648-,16,+,89541346^,89544648-,89542279^89544648-
16@+@89541346^89544648-@89541384^89544648-,16,+,89541346^,89544648-,89541384^89544648-
16@+@89546181^89546658-@89546187^89546658-,16,+,89546181^,89546658-,89546187^89546658-
16@+@89545979^89546658-@89546181^89546658-,16,+,89545979^,89546658-,89546181^89546658-
16@+@89545979^89546658-@89546030^89546658-,16,+,89545979^,89546658-,89546030^89546658-
16@+@89545979^89546658-@89546030^89546132-89546187^89546658-,16,+,89545979^,89546658-,89546030^89546132-89546187^89546658-
16@+@89545979^89546658-@89546030^89546132-89546181^89546658-,16,+,89545979^,89546658-,89546030^89546132-89546181^89546658-
16@+@89545979^89546658-@89545995^89546658-,16,+,89545979^,89546658-,89545995^89546658-
16@+@89546030^89546658-@89546181^89546658-,16,+,89546030^,89546658-,89546181^89546658-
16@+@89545995^89546658-@89546181^89546658-,16,+,89545995^,89546658-,89546181^89546658-
16@+@89545995^89546658-@89546030^89546658-,16,+,89545995^,89546658-,89546030^89546658-
16@+@89545995^89546658-@89546030^89546132-89546187^89546658-,16,+,89545995^,89546658-,89546030^89546132-89546187^89546658-
16@+@89545995^89546658-@89546030^89546132-89546181^89546658-,16,+,89545995^,89546658-,89546030^89546132-89546181^89546658-
16@+@89530808^89546658-@89532066^89532463-89532636^89544648-89544772^89546658-,16,+,89530808^,89546658-,89532066^89532463-89532636^89544648-89544772^89546658-
16@+@89553135^89553794-@89553163^89553794-,16,+,89553135^,89553794-,89553163^89553794-
16@+@89554563^89556887-@89556085^89556887-,16,+,89554563^,89556887-,89556085^89556887-
16@+@89689306^89690553-@89689324^89690553-,16,+,89689306^,89690553-,89689324^89690553-
16@+@89695052^89695293-@89695070^89695293-,16,+,89695052^,89695293-,89695070^89695293-
16@-@89657582^89653923-@89656633^89653923-,16,-,89657582^,89653923-,89656633^89653923-
16@-@89653904^89651646-@89653799^89651646-,16,-,89653904^,89651646-,89653799^89651646-
16@-@89649378^89647331-@89649351^89647331-,16,-,89649378^,89647331-,89649351^89647331-
16@-@89647203^89646714-@89647035^89646714-,16,-,89647203^,89646714-,89647035^89646714-
16@-@189968^189339-@189931^189339-,16,-,189968^,189339-,189931^189339-
16@-@189968^189339-@189947^189339-,16,-,189968^,189339-,189947^189339-
16@-@189947^189339-@189931^189339-,16,-,189947^,189339-,189931^189339-
16@+@57628726^57641591-@57628802^57641591-,16,+,57628726^,57641591-,57628802^57641591-
16@+@57650351^57651200-@57650355^57651200-,16,+,57650351^,57651200-,57650355^57651200-
16@+@57699024^57700145-@57699033^57700145-,16,+,57699024^,57700145-,57699033^57700145-
16@+@57737067^57741687-@57737283^57741687-,16,+,57737067^,57741687-,57737283^57741687-
16@+@50742822^50749549-@50742841^50749549-,16,+,50742822^,50749549-,50742841^50749549-
16@-@53503147^53500329-@53502700^53500329-,16,-,53503147^,53500329-,53502700^53500329-
16@+@89887681^89892193-@89887717^89892193-,16,+,89887681^,89892193-,89887717^89892193-
16@+@89909083^89910591-@89909107^89910591-,16,+,89909083^,89910591-,89909107^89910591-
16@+@56892133^56892953-@56892160^56892953-,16,+,56892133^,56892953-,56892160^56892953-
16@+@56940088^56942132-@56940245^56942132-,16,+,56940088^,56942132-,56940245^56942132-
16@-@57178806^57173869-@57178710^57175700-57175539^57173869-,16,-,57178806^,57173869-,57178710^57175700-57175539^57173869-
16@-@57178806^57173869-@57178502^57173869-,16,-,57178806^,57173869-,57178502^57173869-
16@-@57185736^57173869-@57185545^57173869-,16,-,57185736^,57173869-,57185545^57173869-
16@-@67181606^67180666-@67181558^67180666-,16,-,67181606^,67180666-,67181558^67180666-
16@-@67179430^67178504-@67179402^67178504-,16,-,67179430^,67178504-,67179402^67178504-
16@-@67188904^67187837-@67188721^67187837-,16,-,67188904^,67187837-,67188721^67187837-
16@-@67184902^67184604-@67184686^67184604-,16,-,67184902^,67184604-,67184686^67184604-
16@+@67192824^67193009-@67192870^67193009-,16,+,67192824^,67193009-,67192870^67193009-
16@+@67192870^67194398-@67193170^67193472-67193515^67194398-,16,+,67192870^,67194398-,67193170^67193472-67193515^67194398-
16@+@67199582^67199684-@67199593^67199684-,16,+,67199582^,67199684-,67199593^67199684-
16@+@67200806^67200890-@67200808^67200890-,16,+,67200806^,67200890-,67200808^67200890-
16@+@67228631^67228797-@67228657^67228797-,16,+,67228631^,67228797-,67228657^67228797-
16@+@67228836^67228976-@67228881^67228976-,16,+,67228836^,67228976-,67228881^67228976-
16@+@67347515^67350202-@67347591^67350202-,16,+,67347515^,67350202-,67347591^67350202-
16@+@16335992^16340306-@16336137^16340306-,16,+,16335992^,16340306-,16336137^16340306-
16@+@89093992^89098591-@89093996^89098591-,16,+,89093992^,89098591-,89093996^89098591-
16@+@16294295^16294627-@16294348^16294627-,16,+,16294295^,16294627-,16294348^16294627-
16@+@1201835^1204010-@1202452^1204010-,16,+,1201835^,1204010-,1202452^1204010-
16@+@1212138^1213780-@1212171^1213780-,16,+,1212138^,1213780-,1212171^1213780-
16@+@1312558^1314020-@1312603^1314020-,16,+,1312558^,1314020-,1312603^1314020-
16@+@1312603^1314020-@1312667^1314020-,16,+,1312603^,1314020-,1312667^1314020-
16@+@1312558^1314020-@1312667^1314020-,16,+,1312558^,1314020-,1312667^1314020-
16@+@1315726^1320174-@1315730^1320174-,16,+,1315726^,1320174-,1315730^1320174-
16@-@30585167^30583443-@30585122^30583443-,16,-,30585167^,30583443-,30585122^30583443-
16@+@30483959^30484113-@30483964^30484113-,16,+,30483959^,30484113-,30483964^30484113-
16@+@30489386^30494212-@30492069^30494212-,16,+,30489386^,30494212-,30492069^30494212-
16@+@50266587^50287912-@50266680^50287912-,16,+,50266587^,50287912-,50266680^50287912-
16@+@50304516^50304925-@50304551^50304925-,16,+,50304516^,50304925-,50304551^50304925-
16@+@50301124^50305777-@50301214^50304360-50304551^50304925-50304959^50305503-50305586^50305777-,16,+,50301124^,50305777-,50301214^50304360-50304551^50304925-50304959^50305503-50305586^50305777-
16@+@50301124^50305777-@50301214^50304360-50304516^50304925-50304959^50305503-50305586^50305777-,16,+,50301124^,50305777-,50301214^50304360-50304516^50304925-50304959^50305503-50305586^50305777-
16@+@50223387^50224657-@50223400^50224657-,16,+,50223387^,50224657-,50223400^50224657-
16@+@66392306^66398456-@66392383^66396059-66396201^66397982-66398106^66398456-,16,+,66392306^,66398456-,66392383^66396059-66396201^66397982-66398106^66398456-
16@-@66696427^66636581-@66696340^66636581-,16,-,66696427^,66636581-,66696340^66636581-
16@-@28491714^28489386-@28491482^28489386-,16,-,28491714^,28489386-,28491482^28489386-
16@-@28487456^28484118-@28486578^28486524-28486347^28484118-,16,-,28487456^,28484118-,28486578^28486524-28486347^28484118-
16@-@28487456^28482672-@28486578^28486524-28486347^28484118-28484006^28482672-,16,-,28487456^,28482672-,28486578^28486524-28486347^28484118-28484006^28482672-
16@-@28482608^28482382-@28482477^28482382-,16,-,28482608^,28482382-,28482477^28482382-
16@-@66471515^66470062-@66471377^66470062-,16,-,66471515^,66470062-,66471377^66470062-
16@-@66511958^66508771-@66510611^66508771-,16,-,66511958^,66508771-,66510611^66508771-
16@-@66511958^66508771-@66510723^66508771-,16,-,66511958^,66508771-,66510723^66508771-
16@-@66510723^66508771-@66510611^66508771-,16,-,66510723^,66508771-,66510611^66508771-
16@-@66546147^66541953-@66546105^66541953-,16,-,66546147^,66541953-,66546105^66541953-
16@-@66547971^66541953-@66547923^66541953-,16,-,66547971^,66541953-,66547923^66541953-
16@-@2738442^2737610-@2738369^2737610-,16,-,2738442^,2737610-,2738369^2737610-
16@+@2821067^2821366-@2821109^2821366-,16,+,2821067^,2821366-,2821109^2821366-
16@-@2856134^2855851-@2856082^2855851-,16,-,2856134^,2855851-,2856082^2855851-
16@-@2856134^2854022-@2856082^2855851-2855574^2854022-,16,-,2856134^,2854022-,2856082^2855851-2855574^2854022-
16@+@89950306^89954243-@89950328^89954243-,16,+,89950306^,89954243-,89950328^89954243-
16@+@89949513^89954243-@89949638^89954243-,16,+,89949513^,89954243-,89949638^89954243-
16@+@89949513^89955169-@89949638^89954243-89954376^89955169-,16,+,89949513^,89955169-,89949638^89954243-89954376^89955169-
16@-@84183076^84182440-@84183072^84182440-,16,-,84183076^,84182440-,84183072^84182440-
16@+@2528559^2528994-@2528718^2528994-,16,+,2528559^,2528994-,2528718^2528994-
16@+@30928499^30930073-@30928628^30930073-,16,+,30928499^,30930073-,30928628^30930073-
16@+@30928628^30930073-@30928630^30930073-,16,+,30928628^,30930073-,30928630^30930073-
16@+@30928499^30930073-@30928630^30930073-,16,+,30928499^,30930073-,30928630^30930073-
16@-@4471357^4469465-@4471314^4469465-,16,-,4471357^,4469465-,4471314^4469465-
16@-@4463678^4461959-@4463642^4461959-,16,-,4463678^,4461959-,4463642^4461959-
16@-@4463678^4461959-@4463660^4461959-,16,-,4463678^,4461959-,4463660^4461959-
16@-@4463678^4461959-@4463660^4463512-4463420^4461959-,16,-,4463678^,4461959-,4463660^4463512-4463420^4461959-
16@-@4463660^4461959-@4463642^4461959-,16,-,4463660^,4461959-,4463642^4461959-
16@+@728233^728794-@728424^728504-728604^728794-,16,+,728233^,728794-,728424^728504-728604^728794-
16@+@66566594^66577104-@66566612^66577104-,16,+,66566594^,66577104-,66566612^66577104-
16@+@68813495^68815515-@68813562^68815515-,16,+,68813495^,68815515-,68813562^68815515-
16@-@20326338^20324256-@20326256^20324256-,16,-,20326338^,20324256-,20326256^20324256-
16@-@20349801^20349212-@20349708^20349212-,16,-,20349801^,20349212-,20349708^20349212-
16@+@58515880^58516202-@58516097^58516202-,16,+,58515880^,58516202-,58516097^58516202-
16@-@58624673^58599511-@58624653^58623409-58623282^58599511-,16,-,58624673^,58599511-,58624653^58623409-58623282^58599511-
16@-@58556862^58555908-@58556847^58555908-,16,-,58556862^,58555908-,58556847^58555908-
16@-@58536989^58534395-@58536968^58534395-,16,-,58536989^,58534395-,58536968^58534395-
16@-@58722150^58719255-@58722119^58719255-,16,-,58722150^,58719255-,58722119^58719255-
16@-@75623238^75620820-@75622403^75620820-,16,-,75623238^,75620820-,75622403^75620820-
16@-@57960500^57960065-@57960482^57960065-,16,-,57960500^,57960065-,57960482^57960065-
16@+@81014181^81017326-@81014391^81017326-,16,+,81014181^,81017326-,81014391^81017326-
16@+@81014181^81017758-@81014391^81017326-81017385^81017758-,16,+,81014181^,81017758-,81014391^81017326-81017385^81017758-
16@+@67280183^67280882-@67280543^67280711-67280806^67280882-,16,+,67280183^,67280882-,67280543^67280711-67280806^67280882-
16@+@1363149^1363413-@1363215^1363413-,16,+,1363149^,1363413-,1363215^1363413-
16@-@20637371^20627316-@20636739^20627316-,16,-,20637371^,20627316-,20636739^20627316-
16@-@20627256^20625522-@20627189^20625522-,16,-,20627256^,20625522-,20627189^20625522-
16@-@20627256^20624215-@20627189^20625522-20625423^20624215-,16,-,20627256^,20624215-,20627189^20625522-20625423^20624215-
16@-@370499^370225-@370485^370225-,16,-,370499^,370225-,370485^370225-
16@+@398385^398990-@398394^398990-,16,+,398385^,398990-,398394^398990-
16@+@406777^407425-@406952^407425-,16,+,406777^,407425-,406952^407425-
16@+@406777^407425-@406833^406890-406952^407425-,16,+,406777^,407425-,406833^406890-406952^407425-
16@+@406361^407425-@406397^407425-,16,+,406361^,407425-,406397^407425-
16@+@406361^407425-@406397^406685-406952^407425-,16,+,406361^,407425-,406397^406685-406952^407425-
16@+@406361^407425-@406397^406685-406833^406890-406952^407425-,16,+,406361^,407425-,406397^406685-406833^406890-406952^407425-
16@+@406361^407425-@406397^406685-406777^407425-,16,+,406361^,407425-,406397^406685-406777^407425-
16@+@407560^410209-@407580^410209-,16,+,407560^,410209-,407580^410209-
16@+@410367^410691-@410404^410691-,16,+,410367^,410691-,410404^410691-
16@+@410753^410972-@410784^410972-,16,+,410753^,410972-,410784^410972-
16@+@411076^411890-@411578^411890-,16,+,411076^,411890-,411578^411890-
16@+@71626533^71629367-@71626696^71629367-,16,+,71626533^,71629367-,71626696^71629367-
16@-@71808763^71808150-@71808505^71808150-,16,-,71808763^,71808150-,71808505^71808150-
16@-@71808015^71789482-@71807801^71806728-71806686^71789482-,16,-,71808015^,71789482-,71807801^71806728-71806686^71789482-
16@-@71808763^71789482-@71808505^71789482-,16,-,71808763^,71789482-,71808505^71789482-
16@-@71769623^71765584-@71769619^71765584-,16,-,71769623^,71765584-,71769619^71765584-
16@+@5079102^5079748-@5079106^5079748-,16,+,5079102^,5079748-,5079106^5079748-
16@-@725446^725293-@725413^725293-,16,-,725446^,725293-,725413^725293-
16@+@8849993^8855034-@8851050^8855034-,16,+,8849993^,8855034-,8851050^8855034-
16@-@56519957^56514680-@56519746^56514680-,16,-,56519957^,56514680-,56519746^56514680-
16@-@56519957^56514680-@56519746^56514680-,16,-,56519957^,56514680-,56519746^56514680-
16@-@56511159^56510921-@56511133^56510921-,16,-,56511159^,56510921-,56511133^56510921-
16@-@56509957^56506224-@56509357^56506224-,16,-,56509957^,56506224-,56509357^56506224-
16@-@56509957^56506036-@56509357^56506224-56506120^56506036-,16,-,56509957^,56506036-,56509357^56506224-56506120^56506036-
16@-@56502702^56502456-@56502673^56502456-,16,-,56502702^,56502456-,56502673^56502456-
16@-@56502317^56501497-@56501945^56501497-,16,-,56502317^,56501497-,56501945^56501497-
16@-@56502317^56501497-@56501945^56501497-,16,-,56502317^,56501497-,56501945^56501497-
16@-@56502317^56501025-@56501353^56501025-,16,-,56502317^,56501025-,56501353^56501025-
16@-@56502317^56501025-@56501945^56501497-56501353^56501025-,16,-,56502317^,56501025-,56501945^56501497-56501353^56501025-
16@-@56501353^56499907-@56500854^56499907-,16,-,56501353^,56499907-,56500854^56499907-
16@-@56501353^56499907-@56500854^56499907-,16,-,56501353^,56499907-,56500854^56499907-
16@-@56501353^56499907-@56500854^56499907-,16,-,56501353^,56499907-,56500854^56499907-
16@-@56484761^56470695-@56484644^56470695-,16,-,56484761^,56470695-,56484644^56470695-
16@-@71867912^71865048-@71867893^71865048-,16,-,71867912^,71865048-,71867893^71865048-
16@-@71867912^71864242-@71867893^71864242-,16,-,71867912^,71864242-,71867893^71864242-
16@-@71867912^71864242-@71867893^71865048-71864903^71864242-,16,-,71867912^,71864242-,71867893^71865048-71864903^71864242-
16@-@71867912^71865048-@71867893^71865048-,16,-,71867912^,71865048-,71867893^71865048-
16@+@72023318^72023480-@72023323^72023480-,16,+,72023318^,72023480-,72023323^72023480-
16@+@66942737^66943299-@66942785^66943299-,16,+,66942737^,66943299-,66942785^66943299-
16@+@67029813^67036639-@67030177^67036639-,16,+,67029813^,67036639-,67030177^67036639-
16@+@67029813^67066682-@67030177^67036639-67036755^67066682-,16,+,67029813^,67066682-,67030177^67036639-67036755^67066682-
16@+@67082308^67098710-@67082339^67098710-,16,+,67082308^,67098710-,67082339^67098710-
16@+@67082308^67098710-@67082339^67093414-67093629^67098710-,16,+,67082308^,67098710-,67082339^67093414-67093629^67098710-
16@+@67029813^67098710-@67030177^67036639-67036755^67066682-67066798^67082213-67082339^67098710-,16,+,67029813^,67098710-,67030177^67036639-67036755^67066682-67066798^67082213-67082339^67098710-
16@+@67166011^67166320-@67166070^67166320-,16,+,67166011^,67166320-,67166070^67166320-
16@+@67167222^67167824-@67167599^67167824-,16,+,67167222^,67167824-,67167599^67167824-
16@-@1771305^1771191-@1771280^1771191-,16,-,1771305^,1771191-,1771280^1771191-
16@-@1771280^1771171-@1771269^1771171-,16,-,1771280^,1771171-,1771269^1771171-
16@-@1770889^1770766-@1770881^1770766-,16,-,1770889^,1770766-,1770881^1770766-
16@+@30064071^30064424-@30064248^30064424-,16,+,30064071^,30064424-,30064248^30064424-
16@+@3655937^3656102-@3655966^3656102-,16,+,3655937^,3656102-,3655966^3656102-
16@+@28836176^28836728-@28836485^28836728-,16,+,28836176^,28836728-,28836485^28836728-
16@+@28836122^28836728-@28836485^28836728-,16,+,28836122^,28836728-,28836485^28836728-
16@+@28836122^28836728-@28836176^28836326-28836490^28836728-,16,+,28836122^,28836728-,28836176^28836326-28836490^28836728-
16@+@28836122^28836728-@28836176^28836728-,16,+,28836122^,28836728-,28836176^28836728-
16@+@28836122^28836751-@28836176^28836751-,16,+,28836122^,28836751-,28836176^28836751-
16@+@3065655^3065784-@3065687^3065784-,16,+,3065655^,3065784-,3065687^3065784-
16@+@3065655^3065784-@3065710^3065784-,16,+,3065655^,3065784-,3065710^3065784-
16@+@3067415^3067984-@3067613^3067984-,16,+,3067415^,3067984-,3067613^3067984-
16@+@3067415^3068180-@3067613^3068180-,16,+,3067415^,3068180-,3067613^3068180-
16@+@3067415^3068180-@3067613^3067984-3068010^3068180-,16,+,3067415^,3068180-,3067613^3067984-3068010^3068180-
16@+@53307905^53308686-@53307953^53308686-,16,+,53307905^,53308686-,53307953^53308686-
16@+@71301795^71302649-@71301850^71302649-,16,+,71301795^,71302649-,71301850^71302649-
16@+@71384019^71384339-@71384025^71384339-,16,+,71384019^,71384339-,71384025^71384339-
16@-@71453303^71449885-@71453243^71449885-,16,-,71453303^,71449885-,71453243^71449885-
16@+@29813778^29814333-@29814009^29814333-,16,+,29813778^,29814333-,29814009^29814333-
16@+@29813775^29814333-@29814009^29814333-,16,+,29813775^,29814333-,29814009^29814333-
16@+@29813933^29814333-@29814009^29814333-,16,+,29813933^,29814333-,29814009^29814333-
16@+@29813393^29814333-@29814009^29814333-,16,+,29813393^,29814333-,29814009^29814333-
16@+@29813775^29814333-@29813778^29814333-,16,+,29813775^,29814333-,29813778^29814333-
16@+@29813778^29814333-@29813933^29814333-,16,+,29813778^,29814333-,29813933^29814333-
16@+@29813393^29814333-@29813778^29814333-,16,+,29813393^,29814333-,29813778^29814333-
16@+@29813775^29814333-@29813933^29814333-,16,+,29813775^,29814333-,29813933^29814333-
16@+@29813393^29814333-@29813775^29814333-,16,+,29813393^,29814333-,29813775^29814333-
16@+@29813393^29814333-@29813933^29814333-,16,+,29813393^,29814333-,29813933^29814333-
16@+@29813393^29814344-@29813933^29814344-,16,+,29813393^,29814344-,29813933^29814344-
16@+@29834066^29835704-@29834397^29835704-,16,+,29834066^,29835704-,29834397^29835704-
16@+@29797088^29798374-@29797093^29798374-,16,+,29797088^,29798374-,29797093^29798374-
16@+@29804065^29804814-@29804107^29804814-,16,+,29804065^,29804814-,29804107^29804814-
16@+@29805026^29805263-@29805174^29805263-,16,+,29805026^,29805263-,29805174^29805263-
16@+@1729208^1729487-@1729301^1729487-,16,+,1729208^,1729487-,1729301^1729487-
16@+@1743476^1747029-@1745103^1747029-,16,+,1743476^,1747029-,1745103^1747029-
16@+@1761278^1762351-@1761305^1762351-,16,+,1761278^,1762351-,1761305^1762351-
16@-@20806047^20803670-@20806010^20803670-,16,-,20806047^,20803670-,20806010^20803670-
16@+@20920606^20921302-@20920674^20921302-,16,+,20920606^,20921302-,20920674^20921302-
16@+@68311099^68312042-@68311111^68312042-,16,+,68311099^,68312042-,68311111^68312042-
16@+@68311099^68312042-@68311111^68312042-,16,+,68311099^,68312042-,68311111^68312042-
16@+@68311099^68315897-@68311111^68315897-,16,+,68311099^,68315897-,68311111^68315897-
16@+@68311099^68315897-@68311111^68312042-68312176^68315897-,16,+,68311099^,68315897-,68311111^68312042-68312176^68315897-
16@+@68321462^68329066-@68322475^68323498-68324832^68329066-,16,+,68321462^,68329066-,68322475^68323498-68324832^68329066-
16@+@68351415^68352248-@68352029^68352248-,16,+,68351415^,68352248-,68352029^68352248-
16@+@68351814^68352248-@68352029^68352248-,16,+,68351814^,68352248-,68352029^68352248-
16@+@68351415^68352248-@68351814^68351943-68352029^68352248-,16,+,68351415^,68352248-,68351814^68351943-68352029^68352248-
16@+@68351415^68352248-@68351814^68352248-,16,+,68351415^,68352248-,68351814^68352248-
16@+@68352315^68353395-@68352409^68353395-,16,+,68352315^,68353395-,68352409^68353395-
16@+@68352315^68353492-@68352409^68353492-,16,+,68352315^,68353492-,68352409^68353492-
16@+@68352315^68353492-@68352409^68353492-,16,+,68352315^,68353492-,68352409^68353492-
16@-@21851915^21847541-@21851770^21847541-,16,-,21851915^,21847541-,21851770^21847541-
16@-@21857659^21857416-@21857580^21857416-,16,-,21857659^,21857416-,21857580^21857416-
16@-@18868633^18868354-@18868523^18868354-,16,-,18868633^,18868354-,18868523^18868354-
16@-@30379932^30379534-@30379766^30379534-,16,-,30379932^,30379534-,30379766^30379534-
16@-@84102066^84093297-@84101621^84099310-84099053^84095805-84095602^84093821-84093711^84093297-,16,-,84102066^,84093297-,84101621^84099310-84099053^84095805-84095602^84093821-84093711^84093297-
16@-@48155841^48146474-@48155818^48146474-,16,-,48155841^,48146474-,48155818^48146474-
16@-@48139188^48138375-@48139163^48138375-,16,-,48139188^,48138375-,48139163^48138375-
16@-@48111587^48111507-@48111578^48111507-,16,-,48111587^,48111507-,48111578^48111507-
16@-@48087940^48086819-@48087926^48086819-,16,-,48087940^,48086819-,48087926^48086819-
16@-@48087926^48085706-@48086741^48085706-,16,-,48087926^,48085706-,48086741^48085706-
16@-@48087940^48085706-@48086741^48085706-,16,-,48087940^,48085706-,48086741^48085706-
16@-@48087940^48085706-@48087926^48086819-48086741^48085706-,16,-,48087940^,48085706-,48087926^48086819-48086741^48085706-
16@-@48087940^48085706-@48087926^48085706-,16,-,48087940^,48085706-,48087926^48085706-
16@-@75545864^75545495-@75545826^75545495-,16,-,75545864^,75545495-,75545826^75545495-
16@-@75545864^75545495-@75545826^75545495-,16,-,75545864^,75545495-,75545826^75545495-
16@-@75542591^75541455-@75542555^75541455-,16,-,75542591^,75541455-,75542555^75541455-
16@-@75542602^75541455-@75542591^75541455-,16,-,75542602^,75541455-,75542591^75541455-
16@-@75542602^75541455-@75542555^75541455-,16,-,75542602^,75541455-,75542555^75541455-
16@-@75542602^75540656-@75542555^75540656-,16,-,75542602^,75540656-,75542555^75540656-
16@-@1941257^1939143-@1940778^1939143-,16,-,1941257^,1939143-,1940778^1939143-
16@+@1961258^1961497-@1961291^1961497-,16,+,1961258^,1961497-,1961291^1961497-
16@+@1961611^1961797-@1961636^1961797-,16,+,1961611^,1961797-,1961636^1961797-
16@-@1964276^1963256-@1963653^1963256-,16,-,1964276^,1963256-,1963653^1963256-
16@-@1963149^1962656-@1962736^1962656-,16,-,1963149^,1962656-,1962736^1962656-
16@-@1962736^1962270-@1962497^1962270-,16,-,1962736^,1962270-,1962497^1962270-
16@+@1976257^1976814-@1976314^1976814-,16,+,1976257^,1976814-,1976314^1976814-
16@-@1980656^1980544-@1980641^1980544-,16,-,1980656^,1980544-,1980641^1980544-
16@-@1980656^1980544-@1980641^1980544-,16,-,1980656^,1980544-,1980641^1980544-
16@-@2046280^2044800-@2046128^2044800-,16,-,2046280^,2044800-,2046128^2044800-
16@-@2001592^2001191-@2001583^2001191-,16,-,2001592^,2001191-,2001583^2001191-
16@-@2000409^2000256-@2000391^2000256-,16,-,2000409^,2000256-,2000391^2000256-
16@+@2082500^2083695-@2082504^2083695-,16,+,2082500^,2083695-,2082504^2083695-
16@+@2081798^2083695-@2082504^2083695-,16,+,2081798^,2083695-,2082504^2083695-
16@+@2081798^2083695-@2082500^2083695-,16,+,2081798^,2083695-,2082500^2083695-
16@+@2084702^2084951-@2084715^2084951-,16,+,2084702^,2084951-,2084715^2084951-
16@-@1434751^1434534-@1434668^1434534-,16,-,1434751^,1434534-,1434668^1434534-
16@+@69424857^69447150-@69424923^69447150-,16,+,69424857^,69447150-,69424923^69447150-
16@+@69459121^69462430-@69459157^69462430-,16,+,69459121^,69462430-,69459157^69462430-
16@+@22258695^22260462-@22258827^22260462-,16,+,22258695^,22260462-,22258827^22260462-
16@+@31713435^31753766-@31713448^31753766-,16,+,31713435^,31753766-,31713448^31753766-
16@+@55542^55794-@55549^55794-,16,+,55542^,55794-,55549^55794-
16@+@10387484^10414574-@10387494^10414574-,16,+,10387484^,10414574-,10387494^10414574-
16@+@57028155^57028302-@57028203^57028302-,16,+,57028155^,57028302-,57028203^57028302-
16@+@57028155^57029995-@57028385^57029773-57029856^57029995-,16,+,57028155^,57029995-,57028385^57029773-57029856^57029995-
16@+@57028155^57029995-@57028203^57028302-57028385^57029773-57029856^57029995-,16,+,57028155^,57029995-,57028203^57028302-57028385^57029773-57029856^57029995-
16@+@58503903^58504154-@58503957^58504154-,16,+,58503903^,58504154-,58503957^58504154-
16@+@58509009^58509301-@58509189^58509301-,16,+,58509009^,58509301-,58509189^58509301-
16@+@69260127^69270143-@69260260^69270143-,16,+,69260127^,69270143-,69260260^69270143-
